,image_id,image_url,tweet_url
821,1513759681797574663,http://pbs.twimg.com/media/FQH0aQzaUAcT94C.jpg,https://twitter.com/MattyNonsense/status/1513759687304355842
837,1513718789036298241,http://pbs.twimg.com/tweet_video_thumb/FQHPN_ZX0AEHwSX.jpg,https://twitter.com/PegCitySports/status/1513718806623006721
840,1513662441695358976,http://pbs.twimg.com/media/FQGb-JMaMAAKGJF.jpg,https://twitter.com/J5C17/status/1513708453583228933
847,1513699204148961284,http://pbs.twimg.com/media/FQG9aAAXIAQYuNn.jpg,https://twitter.com/mikethemovieguy/status/1513699207357648896
859,1513692063224975360,http://pbs.twimg.com/ext_tw_video_thumb/1513692063224975360/pu/img/c_b9uGx5wPsQxMxM.jpg,https://twitter.com/lynam/status/1513692124495040515
864,1513685618886430724,http://pbs.twimg.com/media/FQGxDO9X0AQGuC_.jpg,https://twitter.com/dawgs_forever/status/1513685630013911041
872,1513681721761595392,http://pbs.twimg.com/media/FQGtgZCaAAAs39t.jpg,https://twitter.com/bbart76/status/1513681727767515137
887,1513668978274881536,http://pbs.twimg.com/media/FQGh6n2aUAAw6X0.jpg,https://twitter.com/JimmyBible/status/1513668988579966979
910,1513621336035409927,http://pbs.twimg.com/ext_tw_video_thumb/1513621336035409927/pu/img/awvcv7ILDkLhQs3k.jpg,https://twitter.com/codsow/status/1513621407288238080
911,1513276728386412547,http://pbs.twimg.com/media/FQA9KrJWYAMISFL.jpg,https://twitter.com/emkay531/status/1513620500123115523
912,1513276732194926594,http://pbs.twimg.com/media/FQA9K5VXsAIotKK.jpg,https://twitter.com/emkay531/status/1513620500123115523
913,1513276736150159373,http://pbs.twimg.com/media/FQA9LIEXwA09kOK.jpg,https://twitter.com/emkay531/status/1513620500123115523
914,1513276739862073348,http://pbs.twimg.com/media/FQA9LV5XEAQ4HCL.jpg,https://twitter.com/emkay531/status/1513620500123115523
922,1513613443882004480,http://pbs.twimg.com/tweet_video_thumb/FQFvaGHXsAA6Out.jpg,https://twitter.com/dikdikDVD/status/1513613450324365313
